hycg,#genre#
CCTV11,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.152:8120$北京联通
CCTV11,http://pve.iszbd.com:4022/rtp/225.0.4.218:7980$重庆联通
CCTV11,http://zqh2333.top:2222/rtp/239.94.0.11:5140$四川电信
CCTV11,http://home.scanflove.com:7788/rtp/235.254.198.7:1304$重庆电信
CCTV11,http://r.xace.fun:4999/rtp/239.3.1.152:8120$北京联通
CCTV11,http://www.hiliu.myds.me:18088/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://www.andy-nas.top:8623/rtp/239.76.245.251:1234$湖南电信
CCTV11,http://www.andy-nas.top:8623/rtp/239.76.252.251:9000$湖南电信
CCTV11,http://hiliu.myds.me:18088/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://www.marcvision.xyz:8000/rtp/238.1.78.206:7502$安徽电信
CCTV11,http://b.xiongnas.top:8888/rtp/239.3.1.152:8120$北京联通
CCTV11,http://www.maomizi.cn:9530/rtp/239.77.1.108:5146$广东电信
CCTV11,http://zb.hexuntong.net:8188/rtp/239.3.1.152:8120$北京联通
CCTV11,http://esxi.juzhijian.com:8822/rtp/239.16.20.11:10110$河南电信
CCTV11,http://www.maomizi.cn:9527/rtp/239.77.1.108:5146$广东电信
CCTV11,http://www.lizhinas.top:10086/rtp/239.252.219.78:5140$江西电信
CCTV11,http://audios.guangyuan.site:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://jxyxnk.x3322.net:4022/rtp/239.252.219.78:5140$江西电信
CCTV11,http://hook.msen.site:8000/rtp/235.254.198.7:1304$重庆电信
CCTV11,http://hs.hejd.net:7088/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://www.liyajun.top:7088/rtp/239.253.93.153:6321$河北联通
CCTV11,http://woc.iiiya.cn:18888/rtp/239.61.2.21:8120$福建电信
CCTV11,http://home.amucn.net:8800/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://iptv.xxika.net:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://z.d4p.cn:8000/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://server.juzhijian.com:8822/rtp/239.16.20.11:10110$河南电信
CCTV11,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://a.xiongnas.top:8888/rtp/239.3.1.152:8120$北京联通
CCTV11,http://joyznm.i234.me:20000/rtp/239.3.1.152:8120$北京联通
CCTV11,http://101.wifi98.com:9001/rtp/232.0.0.178:1234$辽宁联通
CCTV11,http://alist.guangyuan.site:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://zhangkx717.cn:9999/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://www.liangcl.top:8686/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://www.sjwyp.com:4022/rtp/239.254.201.123:8120$河北电信
CCTV11,http://share.xlangnan.cn:10316/rtp/239.254.201.123:8120$河北电信
CCTV11,http://www.zlizi.cn:4023/rtp/239.76.245.251:1234$湖南电信
CCTV12,http://www.hunterpoon.tech:4000/rtp/239.76.246.162:1234$湖南电信
CCTV12,http://www.hunterpoon.tech:4000/rtp/239.76.253.162:9000$湖南电信
CCTV12,http://thhomes.cn:4000/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.yzddy.top:8800/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://kodbox.guangyuan.site:8188/rtp/239.77.0.136:5146$广东电信
CCTV12,http://zczb.aylzline.top:8899/rtp/225.1.2.82:10486$河南联通
CCTV12,http://168250.xyz:1111/rtp/239.5.1.11:5000$天津电信
CCTV12,http://pr.19760929.xyz:9688/rtp/239.77.0.136:5146$广东电信
CCTV12,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://phmanet.com:9999/rtp/239.76.246.162:1234$湖南电信
CCTV12,http://phmanet.com:9999/rtp/239.76.253.162:9000$湖南电信
CCTV12,http://www.sclvip.top:8787/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.123:5140$浙江联通
CCTV12,http://www.lvyjay.win:4022/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.64:8124$北京联通
CCTV12,http://pve.iszbd.com:4022/rtp/225.0.4.129:7980$重庆联通
CCTV12,http://zqh2333.top:2222/rtp/239.94.0.12:5140$四川电信
CCTV12,http://home.scanflove.com:7788/rtp/235.254.198.60:1516$重庆电信
CCTV12,http://r.xace.fun:4999/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.hiliu.myds.me:18088/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://www.andy-nas.top:8623/rtp/239.76.246.162:1234$湖南电信
CCTV12,http://www.andy-nas.top:8623/rtp/239.76.253.162:9000$湖南电信
CCTV12,http://hiliu.myds.me:18088/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://www.marcvision.xyz:8000/rtp/238.1.78.242:7808$安徽电信
CCTV12,http://b.xiongnas.top:8888/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.maomizi.cn:9530/rtp/239.77.0.136:5146$广东电信
CCTV12,http://zb.hexuntong.net:8188/rtp/239.3.1.64:8124$北京联通
CCTV12,http://esxi.juzhijian.com:8822/rtp/239.16.20.12:10120$河南电信
CCTV12,http://www.maomizi.cn:9527/rtp/239.77.0.136:5146$广东电信
CCTV12,http://www.lizhinas.top:10086/rtp/239.252.220.187:5140$江西电信
CCTV12,http://audios.guangyuan.site:8188/rtp/239.77.0.136:5146$广东电信
CCTV12,http://jxyxnk.x3322.net:4022/rtp/239.252.220.187:5140$江西电信
CCTV12,http://hook.msen.site:8000/rtp/235.254.198.60:1516$重庆电信
CCTV12,http://nas.yzzdxc.cn:16666/rtp/239.37.0.006:5540$吉林电信
CCTV12,http://hs.hejd.net:7088/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://www.liyajun.top:7088/rtp/239.253.92.197:6062$河北联通
CCTV12,http://woc.iiiya.cn:18888/rtp/239.61.2.177:9050$福建电信
CCTV12,http://home.amucn.net:8800/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://iptv.xxika.net:8188/rtp/239.77.0.136:5146$广东电信
CCTV12,http://z.d4p.cn:8000/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://server.juzhijian.com:8822/rtp/239.16.20.12:10120$河南电信
CCTV12,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://a.xiongnas.top:8888/rtp/239.3.1.64:8124$北京联通
CCTV12,http://kms.yzzdxc.cn:16666/rtp/239.37.0.006:5540$吉林电信
CCTV12,http://joyznm.i234.me:20000/rtp/239.3.1.64:8124$北京联通
CCTV12,http://101.wifi98.com:9001/rtp/232.0.0.139:1234$辽宁联通
CCTV12,http://alist.guangyuan.site:8188/rtp/239.77.0.136:5146$广东电信
CCTV12,http://zhangkx717.cn:9999/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://www.liangcl.top:8686/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://www.sjwyp.com:4022/rtp/239.254.200.161:6000$河北电信
CCTV13,http://www.hunterpoon.tech:4000/rtp/239.76.253.93:9000$湖南电信
CCTV13,http://www.hunterpoon.tech:4000/rtp/239.76.246.93:1234$湖南电信
CCTV13,http://thhomes.cn:4000/rtp/239.3.1.124:8128$北京联通
CCTV13,http://www.yzddy.top:8800/rtp/239.49.8.109:8000$江苏电信
CCTV13,http://kodbox.guangyuan.site:8188/rtp/239.253.43.196:5146$广东电信
CCTV13,http://zczb.aylzline.top:8899/rtp/225.1.2.74:11584$河南联通
CCTV13,http://168250.xyz:1111/rtp/239.5.1.138:5000$天津电信
CCTV13,http://pr.19760929.xyz:9688/rtp/239.253.43.196:5146$广东电信
CCTV13,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.97:5140$浙江电信
CCTV13,http://phmanet.com:9999/rtp/239.76.253.93:9000$湖南电信
CCTV13,http://phmanet.com:9999/rtp/239.76.246.93:1234$湖南电信
CCTV13,http://www.sclvip.top:8787/rtp/239.49.8.109:8000$江苏电信
CCTV13,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.246:5140$浙江联通
CCTV13,http://www.lvyjay.win:4022/rtp/233.50.200.97:5140$浙江电信
CCTV13,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.124:8128$北京联通
CCTV13,http://pve.iszbd.com:4022/rtp/225.0.4.219:7980$重庆联通
CCTV13,http://zqh2333.top:2222/rtp/239.94.0.13:5140$四川电信
CCTV13,http://home.scanflove.com:7788/rtp/235.254.198.9:1312$重庆电信
CCTV13,http://r.xace.fun:4999/rtp/239.3.1.124:8128$北京联通
CCTV13,http://www.hiliu.myds.me:18088/rtp/239.254.96.161:9040$湖北电信
CCTV13,http://www.andy-nas.top:8623/rtp/239.76.253.93:9000$湖南电信
CCTV13,http://www.andy-nas.top:8623/rtp/239.76.246.93:1234$湖南电信
CCTV13,http://hiliu.myds.me:18088/rtp/239.254.96.161:9040$湖北电信
CCTV13,http://www.marcvision.xyz:8000/rtp/238.1.79.35:4392$安徽电信
CCTV13,http://b.xiongnas.top:8888/rtp/239.3.1.124:8128$北京联通
CCTV13,http://www.maomizi.cn:9530/rtp/239.253.43.196:5146$广东电信
CCTV13,http://zb.hexuntong.net:8188/rtp/239.3.1.124:8128$北京联通
CCTV13,http://esxi.juzhijian.com:8822/rtp/239.16.20.13:10130$河南电信
CCTV13,http://www.maomizi.cn:9527/rtp/239.253.43.196:5146$广东电信
CCTV13,http://www.lizhinas.top:10086/rtp/239.252.219.139:5140$江西电信
CCTV13,http://audios.guangyuan.site:8188/rtp/239.253.43.196:5146$广东电信
CCTV13,http://jxyxnk.x3322.net:4022/rtp/239.252.219.139:5140$江西电信
CCTV13,http://hook.msen.site:8000/rtp/235.254.198.9:1312$重庆电信
CCTV13,http://nas.yzzdxc.cn:16666/rtp/239.37.0.028:5540$吉林电信
CCTV13,http://hs.hejd.net:7088/rtp/233.50.200.97:5140$浙江电信
CCTV13,http://www.liyajun.top:7088/rtp/239.253.92.13:8008$河北联通
CCTV13,http://woc.iiiya.cn:18888/rtp/239.61.2.23:8132$福建电信
CCTV13,http://home.amucn.net:8800/rtp/239.49.8.109:8000$江苏电信
CCTV13,http://iptv.xxika.net:8188/rtp/239.253.43.196:5146$广东电信
CCTV13,http://z.d4p.cn:8000/rtp/239.49.8.109:8000$江苏电信
CCTV13,http://server.juzhijian.com:8822/rtp/239.16.20.13:10130$河南电信
CCTV13,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.161:9040$湖北电信
CCTV13,http://a.xiongnas.top:8888/rtp/239.3.1.124:8128$北京联通
CCTV13,http://kms.yzzdxc.cn:16666/rtp/239.37.0.028:5540$吉林电信
CCTV13,http://joyznm.i234.me:20000/rtp/239.3.1.124:8128$北京联通
CCTV13,http://101.wifi98.com:9001/rtp/232.0.0.15:1234$辽宁联通
CCTV13,http://alist.guangyuan.site:8188/rtp/239.253.43.196:5146$广东电信
CCTV13,http://zhangkx717.cn:9999/rtp/239.254.96.161:9040$湖北电信
CCTV13,http://www.liangcl.top:8686/rtp/233.50.200.97:5140$浙江电信
CCTV13,http://www.sjwyp.com:4022/rtp/239.254.200.9:8264$河北电信
CCTV14,http://www.hunterpoon.tech:4000/rtp/239.76.246.164:1234$湖南电信
CCTV14,http://www.hunterpoon.tech:4000/rtp/239.76.253.164:9000$湖南电信
CCTV14,http://thhomes.cn:4000/rtp/239.3.1.65:8132$北京联通
CCTV14,http://www.yzddy.top:8800/rtp/239.49.8.56:9826$江苏电信
CCTV14,http://kodbox.guangyuan.site:8188/rtp/239.77.0.133:5146$广东电信
CCTV14,http://zczb.aylzline.top:8899/rtp/225.1.2.83:10492$河南联通
CCTV14,http://168250.xyz:1111/rtp/239.5.1.12:5000$天津电信
CCTV14,http://pr.19760929.xyz:9688/rtp/239.77.0.133:5146$广东电信
CCTV14,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.103:5140$浙江电信
CCTV14,http://phmanet.com:9999/rtp/239.76.246.164:1234$湖南电信
CCTV14,http://phmanet.com:9999/rtp/239.76.253.164:9000$湖南电信
CCTV14,http://www.sclvip.top:8787/rtp/239.49.8.56:9826$江苏电信
CCTV14,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.124:5140$浙江联通
CCTV14,http://www.lvyjay.win:4022/rtp/233.50.200.103:5140$浙江电信
CCTV14,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.65:8132$北京联通
CCTV14,http://pve.iszbd.com:4022/rtp/225.0.4.128:7980$重庆联通
CCTV14,http://zqh2333.top:2222/rtp/239.94.0.14:5140$四川电信
CCTV14,http://home.scanflove.com:7788/rtp/235.254.198.61:1520$重庆电信
CCTV14,http://r.xace.fun:4999/rtp/239.3.1.65:8132$北京联通
CCTV14,http://www.hiliu.myds.me:18088/rtp/239.69.1.107:10280$湖北电信
CCTV14,http://www.andy-nas.top:8623/rtp/239.76.246.164:1234$湖南电信
CCTV14,http://www.andy-nas.top:8623/rtp/239.76.253.164:9000$湖南电信
CCTV14,http://hiliu.myds.me:18088/rtp/239.69.1.107:10280$湖北电信
CCTV14,http://www.marcvision.xyz:8000/rtp/238.1.78.243:7816$安徽电信
CCTV14,http://b.xiongnas.top:8888/rtp/239.3.1.65:8132$北京联通
CCTV14,http://www.maomizi.cn:9530/rtp/239.77.0.133:5146$广东电信
CCTV14,http://zb.hexuntong.net:8188/rtp/239.3.1.65:8132$北京联通
CCTV14,http://esxi.juzhijian.com:8822/rtp/239.16.20.14:10140$河南电信
CCTV14,http://www.maomizi.cn:9527/rtp/239.77.0.133:5146$广东电信
CCTV14,http://www.lizhinas.top:10086/rtp/239.252.220.92:5140$江西电信
CCTV14,http://audios.guangyuan.site:8188/rtp/239.77.0.133:5146$广东电信
CCTV14,http://jxyxnk.x3322.net:4022/rtp/239.252.220.92:5140$江西电信
CCTV14,http://hook.msen.site:8000/rtp/235.254.198.61:1520$重庆电信
CCTV14,http://nas.yzzdxc.cn:16666/rtp/239.37.0.005:5540$吉林电信
CCTV14,http://hs.hejd.net:7088/rtp/233.50.200.103:5140$浙江电信
CCTV14,http://www.liyajun.top:7088/rtp/239.253.92.198:6063$河北联通
CCTV14,http://woc.iiiya.cn:18888/rtp/239.61.2.178:9056$福建电信
CCTV14,http://home.amucn.net:8800/rtp/239.49.8.56:9826$江苏电信
CCTV14,http://iptv.xxika.net:8188/rtp/239.77.0.133:5146$广东电信
CCTV14,http://z.d4p.cn:8000/rtp/239.49.8.56:9826$江苏电信
CCTV14,http://server.juzhijian.com:8822/rtp/239.16.20.14:10140$河南电信
CCTV14,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.107:10280$湖北电信
CCTV14,http://a.xiongnas.top:8888/rtp/239.3.1.65:8132$北京联通
CCTV14,http://kms.yzzdxc.cn:16666/rtp/239.37.0.005:5540$吉林电信
CCTV14,http://joyznm.i234.me:20000/rtp/239.3.1.65:8132$北京联通
CCTV14,http://101.wifi98.com:9001/rtp/232.0.0.140:1234$辽宁联通
CCTV14,http://alist.guangyuan.site:8188/rtp/239.77.0.133:5146$广东电信
CCTV14,http://zhangkx717.cn:9999/rtp/239.69.1.107:10280$湖北电信
CCTV14,http://www.liangcl.top:8686/rtp/233.50.200.103:5140$浙江电信
CCTV14,http://www.sjwyp.com:4022/rtp/239.254.200.162:6000$河北电信
CCTV15,http://www.hunterpoon.tech:4000/rtp/239.76.252.252:9000$湖南电信
CCTV15,http://www.hunterpoon.tech:4000/rtp/239.76.245.252:1234$湖南电信
CCTV15,http://thhomes.cn:4000/rtp/239.3.1.153:8136$北京联通
CCTV15,http://www.yzddy.top:8800/rtp/239.49.0.128:8000$江苏电信
CCTV15,http://kodbox.guangyuan.site:8188/rtp/239.77.1.239:5146$广东电信
CCTV15,http://zczb.aylzline.top:8899/rtp/225.1.2.221:11440$河南联通
CCTV15,http://168250.xyz:1111/rtp/239.5.1.139:5000$天津电信
CCTV15,http://pr.19760929.xyz:9688/rtp/239.77.1.239:5146$广东电信
CCTV15,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.133:5140$浙江电信
CCTV15,http://phmanet.com:9999/rtp/239.76.252.252:9000$湖南电信
CCTV15,http://phmanet.com:9999/rtp/239.76.245.252:1234$湖南电信
CCTV15,http://www.sclvip.top:8787/rtp/239.49.0.128:8000$江苏电信
CCTV15,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.15:5140$浙江联通
CCTV15,http://www.lvyjay.win:4022/rtp/233.50.200.133:5140$浙江电信
CCTV15,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.153:8136$北京联通
CCTV15,http://pve.iszbd.com:4022/rtp/225.0.4.220:7980$重庆联通
CCTV15,http://zqh2333.top:2222/rtp/239.94.0.15:5140$四川电信
CCTV15,http://home.scanflove.com:7788/rtp/235.254.198.11:1320$重庆电信
CCTV15,http://r.xace.fun:4999/rtp/239.3.1.153:8136$北京联通
CCTV15,http://www.hiliu.myds.me:18088/rtp/239.69.1.155:10566$湖北电信
CCTV15,http://www.andy-nas.top:8623/rtp/239.76.252.252:9000$湖南电信
CCTV15,http://www.andy-nas.top:8623/rtp/239.76.245.252:1234$湖南电信
CCTV15,http://hiliu.myds.me:18088/rtp/239.69.1.155:10566$湖北电信
CCTV15,http://www.marcvision.xyz:8000/rtp/238.1.78.222:7648$安徽电信
CCTV15,http://b.xiongnas.top:8888/rtp/239.3.1.153:8136$北京联通
CCTV15,http://www.maomizi.cn:9530/rtp/239.77.1.239:5146$广东电信
CCTV15,http://zb.hexuntong.net:8188/rtp/239.3.1.153:8136$北京联通
CCTV15,http://esxi.juzhijian.com:8822/rtp/239.16.20.15:10150$河南电信
CCTV15,http://www.maomizi.cn:9527/rtp/239.77.1.239:5146$广东电信
CCTV15,http://www.lizhinas.top:10086/rtp/239.252.219.79:5140$江西电信
CCTV15,http://audios.guangyuan.site:8188/rtp/239.77.1.239:5146$广东电信
CCTV15,http://jxyxnk.x3322.net:4022/rtp/239.252.219.79:5140$江西电信
CCTV15,http://hook.msen.site:8000/rtp/235.254.198.11:1320$重庆电信
CCTV15,http://hs.hejd.net:7088/rtp/233.50.200.133:5140$浙江电信
CCTV15,http://www.liyajun.top:7088/rtp/239.253.93.154:6322$河北联通
CCTV15,http://woc.iiiya.cn:18888/rtp/239.61.2.25:8144$福建电信
CCTV15,http://home.amucn.net:8800/rtp/239.49.0.128:8000$江苏电信
CCTV15,http://iptv.xxika.net:8188/rtp/239.77.1.239:5146$广东电信
CCTV15,http://z.d4p.cn:8000/rtp/239.49.0.128:8000$江苏电信
CCTV15,http://server.juzhijian.com:8822/rtp/239.16.20.15:10150$河南电信
CCTV15,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.155:10566$湖北电信
CCTV15,http://a.xiongnas.top:8888/rtp/239.3.1.153:8136$北京联通
CCTV15,http://joyznm.i234.me:20000/rtp/239.3.1.153:8136$北京联通
CCTV15,http://101.wifi98.com:9001/rtp/232.0.0.179:1234$辽宁联通
CCTV15,http://alist.guangyuan.site:8188/rtp/239.77.1.239:5146$广东电信
CCTV15,http://zhangkx717.cn:9999/rtp/239.69.1.155:10566$湖北电信
CCTV15,http://www.liangcl.top:8686/rtp/233.50.200.133:5140$浙江电信
CCTV15,http://www.sjwyp.com:4022/rtp/239.254.201.124:8136$河北电信
CCTV15,http://share.xlangnan.cn:10316/rtp/239.254.201.124:8136$河北电信
CCTV15,http://www.zlizi.cn:4023/rtp/239.76.252.252:9000$湖南电信
CCTV16,http://www.hunterpoon.tech:4000/rtp/239.76.253.98:9000$湖南电信
CCTV16,http://www.hunterpoon.tech:4000/rtp/239.76.246.98:1234$湖南电信
CCTV16,http://www.hunterpoon.tech:4000/rtp/239.76.254.200:9000$湖南电信
CCTV16,http://www.hunterpoon.tech:4000/rtp/239.76.253.230:9000$湖南电信
CCTV16,http://thhomes.cn:4000/rtp/239.3.1.184:8001$北京联通
CCTV16,http://thhomes.cn:4000/rtp/239.3.1.183:8001$北京联通
CCTV16,http://www.yzddy.top:8800/rtp/239.49.8.31:8000$江苏电信
CCTV16,http://kodbox.guangyuan.site:8188/rtp/239.77.0.165:5146$广东电信
CCTV16,http://168250.xyz:1111/rtp/239.5.1.146:5000$天津电信
CCTV16,http://pr.19760929.xyz:9688/rtp/239.77.0.165:5146$广东电信
CCTV16,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.192:5140$浙江电信
CCTV16,http://phmanet.com:9999/rtp/239.76.253.98:9000$湖南电信
CCTV16,http://phmanet.com:9999/rtp/239.76.246.98:1234$湖南电信
CCTV16,http://phmanet.com:9999/rtp/239.76.254.200:9000$湖南电信
CCTV16,http://phmanet.com:9999/rtp/239.76.253.230:9000$湖南电信
CCTV16,http://www.sclvip.top:8787/rtp/239.49.8.31:8000$江苏电信
CCTV16,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.63:5140$浙江联通
CCTV16,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.192:5140$浙江联通
CCTV16,http://www.lvyjay.win:4022/rtp/233.50.201.192:5140$浙江电信
CCTV16,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.184:8001$北京联通
CCTV16,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.183:8001$北京联通
CCTV16,http://r.xace.fun:4999/rtp/239.3.1.184:8001$北京联通
CCTV16,http://r.xace.fun:4999/rtp/239.3.1.183:8001$北京联通
CCTV16,http://www.hiliu.myds.me:18088/rtp/239.69.1.247:11124$湖北电信
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.253.98:9000$湖南电信
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.246.98:1234$湖南电信
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.254.200:9000$湖南电信
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.253.230:9000$湖南电信
CCTV16,http://hiliu.myds.me:18088/rtp/239.69.1.247:11124$湖北电信
CCTV16,http://b.xiongnas.top:8888/rtp/239.3.1.184:8001$北京联通
CCTV16,http://b.xiongnas.top:8888/rtp/239.3.1.183:8001$北京联通
CCTV16,http://www.maomizi.cn:9530/rtp/239.77.0.165:5146$广东电信
CCTV16,http://zb.hexuntong.net:8188/rtp/239.3.1.184:8001$北京联通
CCTV16,http://zb.hexuntong.net:8188/rtp/239.3.1.183:8001$北京联通
CCTV16,http://www.maomizi.cn:9527/rtp/239.77.0.165:5146$广东电信
CCTV16,http://www.lizhinas.top:10086/rtp/239.252.220.237:5140$江西电信
CCTV16,http://audios.guangyuan.site:8188/rtp/239.77.0.165:5146$广东电信
CCTV16,http://jxyxnk.x3322.net:4022/rtp/239.252.220.237:5140$江西电信
CCTV16,http://hs.hejd.net:7088/rtp/233.50.201.192:5140$浙江电信
CCTV16,http://woc.iiiya.cn:18888/rtp/239.61.4.135:1025$福建电信
CCTV16,http://home.amucn.net:8800/rtp/239.49.8.31:8000$江苏电信
CCTV16,http://iptv.xxika.net:8188/rtp/239.77.0.165:5146$广东电信
CCTV16,http://z.d4p.cn:8000/rtp/239.49.8.31:8000$江苏电信
CCTV16,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.247:11124$湖北电信
CCTV16,http://a.xiongnas.top:8888/rtp/239.3.1.184:8001$北京联通
CCTV16,http://a.xiongnas.top:8888/rtp/239.3.1.183:8001$北京联通
CCTV16,http://joyznm.i234.me:20000/rtp/239.3.1.184:8001$北京联通
CCTV16,http://joyznm.i234.me:20000/rtp/239.3.1.183:8001$北京联通
CCTV16,http://101.wifi98.com:9001/rtp/232.0.0.182:1234$辽宁联通
CCTV16,http://alist.guangyuan.site:8188/rtp/239.77.0.165:5146$广东电信
CCTV17,http://www.hunterpoon.tech:4000/rtp/239.76.252.238:9000$湖南电信
CCTV17,http://www.hunterpoon.tech:4000/rtp/239.76.245.238:1234$湖南电信
CCTV17,http://thhomes.cn:4000/rtp/239.3.1.151:8144$北京联通
CCTV17,http://www.yzddy.top:8800/rtp/239.49.8.52:9810$江苏电信
CCTV17,http://kodbox.guangyuan.site:8188/rtp/239.77.0.198:5146$广东电信
CCTV17,http://zczb.aylzline.top:8899/rtp/225.1.2.53:10312$河南联通
CCTV17,http://168250.xyz:1111/rtp/239.5.1.140:5000$天津电信
CCTV17,http://pr.19760929.xyz:9688/rtp/239.77.0.198:5146$广东电信
CCTV17,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.113:5140$浙江电信
CCTV17,http://phmanet.com:9999/rtp/239.76.252.238:9000$湖南电信
CCTV17,http://phmanet.com:9999/rtp/239.76.245.238:1234$湖南电信
CCTV17,http://www.sclvip.top:8787/rtp/239.49.8.52:9810$江苏电信
CCTV17,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.35:5140$浙江联通
CCTV17,http://www.lvyjay.win:4022/rtp/233.50.200.113:5140$浙江电信
CCTV17,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.151:8144$北京联通
CCTV17,http://pve.iszbd.com:4022/rtp/225.0.4.179:7980$重庆联通
CCTV17,http://zqh2333.top:2222/rtp/239.94.0.17:5140$四川电信
CCTV17,http://r.xace.fun:4999/rtp/239.3.1.151:8144$北京联通
CCTV17,http://www.hiliu.myds.me:18088/rtp/239.69.1.152:10548$湖北电信
CCTV17,http://www.andy-nas.top:8623/rtp/239.76.252.238:9000$湖南电信
CCTV17,http://www.andy-nas.top:8623/rtp/239.76.245.238:1234$湖南电信
CCTV17,http://hiliu.myds.me:18088/rtp/239.69.1.152:10548$湖北电信
CCTV17,http://www.marcvision.xyz:8000/rtp/238.1.78.178:7296$安徽电信
CCTV17,http://b.xiongnas.top:8888/rtp/239.3.1.151:8144$北京联通
CCTV17,http://www.maomizi.cn:9530/rtp/239.77.0.198:5146$广东电信
CCTV17,http://zb.hexuntong.net:8188/rtp/239.3.1.151:8144$北京联通
CCTV17,http://esxi.juzhijian.com:8822/rtp/239.16.20.7:10070$河南电信
CCTV17,http://www.maomizi.cn:9527/rtp/239.77.0.198:5146$广东电信
CCTV17,http://www.lizhinas.top:10086/rtp/239.252.220.192:5140$江西电信
CCTV17,http://audios.guangyuan.site:8188/rtp/239.77.0.198:5146$广东电信
CCTV17,http://jxyxnk.x3322.net:4022/rtp/239.252.220.192:5140$江西电信
CCTV17,http://nas.yzzdxc.cn:16666/rtp/239.37.0.002:5540$吉林电信
CCTV17,http://hs.hejd.net:7088/rtp/233.50.200.113:5140$浙江电信
CCTV17,http://www.liyajun.top:7088/rtp/239.253.93.150:6318$河北联通
CCTV17,http://woc.iiiya.cn:18888/rtp/239.61.3.9:9572$福建电信
CCTV17,http://home.amucn.net:8800/rtp/239.49.8.52:9810$江苏电信
CCTV17,http://iptv.xxika.net:8188/rtp/239.77.0.198:5146$广东电信
CCTV17,http://z.d4p.cn:8000/rtp/239.49.8.52:9810$江苏电信
CCTV17,http://server.juzhijian.com:8822/rtp/239.16.20.7:10070$河南电信
CCTV17,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.152:10548$湖北电信
CCTV17,http://a.xiongnas.top:8888/rtp/239.3.1.151:8144$北京联通
CCTV17,http://kms.yzzdxc.cn:16666/rtp/239.37.0.002:5540$吉林电信
CCTV17,http://joyznm.i234.me:20000/rtp/239.3.1.151:8144$北京联通
CCTV17,http://101.wifi98.com:9001/rtp/232.0.0.230:1234$辽宁联通
CCTV17,http://alist.guangyuan.site:8188/rtp/239.77.0.198:5146$广东电信
CCTV17,http://zhangkx717.cn:9999/rtp/239.69.1.152:10548$湖北电信
CCTV17,http://www.liangcl.top:8686/rtp/233.50.200.113:5140$浙江电信
